variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail,Species,Brood,Sex
Intercept,36.061890868713874,36.06287137351963,0.21154489434234278,0.21295341390727413,35.71771269402682,36.412353058092116,1.0000272225141347,5132.969961840843,2925.1045803063607,Melitaea cinxia,Univoltine,male
lprior,-8.979098380769575,-8.976784319252769,0.05386245717891692,0.05322099698307947,-9.07209525444346,-8.89389596619341,1.0014381105054542,5356.978257140518,3157.618824900231,Melitaea cinxia,Univoltine,male
lp__,-614.3324977103517,-613.9767412942597,1.5965964587311425,1.4402435963636888,-617.4907044853774,-612.4027564168832,1.000486565676327,1766.250642380761,2309.434676278019,Melitaea cinxia,Univoltine,male
b_Intercept,65.60439997709192,65.86788122965037,24.172071022434007,23.954204605449807,26.18228440551573,105.75108115920654,1.00055318686884,5113.436614614554,3056.2918333657385,Pararge aegeria,Brood1,Both
b_Year,-0.04111374095264323,-0.041000450393488486,0.009808900096140273,0.009882519855529999,-0.05713684088326738,-0.02499796068511114,1.0008741753542616,4920.213224709611,2757.7628218188042,Pararge aegeria,Brood1,Both
b_Develop_Temp,0.1196322115018489,0.1221911676426773,0.23019099121351977,0.23477311901958528,-0.2651252812661945,0.4907159814332051,1.0009945851463684,4260.356888313165,3354.533721992344,Pararge aegeria,Brood1,Both
b_decimalLatitude,1.0313520935391145,1.0366558911427024,0.32759620124595257,0.3251705741574653,0.4828376679658511,1.5683126918939359,1.0003694357518285,4513.600979296613,3294.073422838934,Pararge aegeria,Brood1,Both
sigma,2.921885839462625,2.919120067615691,0.13511693253536583,0.13151907089105783,2.7061293310734427,3.1529600448412674,1.001605300278475,4538.002004025438,3289.8722352356185,Pararge aegeria,Brood1,Both
Intercept,39.78324712949109,39.77942451448225,0.18884783542953895,0.19527567039520222,39.47908641447148,40.09155402820042,0.9999622668103356,5523.532189394793,3554.2094678670005,Pararge aegeria,Brood1,Both
lprior,-8.15544301205942,-8.154029996327658,0.0527531933795629,0.052174487567273664,-8.246101761514145,-8.070772025166807,1.0010328356834213,4983.170881440035,3153.980278856075,Pararge aegeria,Brood1,Both
lp__,-594.8057528638259,-594.4876850627354,1.531665099621032,1.3699331628133447,-597.7037260222023,-592.9388041681764,1.000286823394622,2184.2060653075873,2598.4043284046875,Pararge aegeria,Brood1,Both
b_Intercept,97.79585100018956,98.26120722305495,32.173959558084995,32.64980337936209,43.991249209055916,149.49283218950532,1.0001731223326662,4239.294433306638,2919.9933217090584,Polygonia c-album,Brood2,female
b_Year,-0.02529956131948368,-0.025461390970739434,0.01085790789613257,0.01103470950139419,-0.04289291003040388,-0.007392402437133718,1.0018002984373675,4747.4798920029725,3058.785025582183,Polygonia c-album,Brood2,female
b_Develop_Temp,0.0430252501337393,0.04110746932734995,0.21238383302030592,0.20571354606019712,-0.3061087262615133,0.3974199978881749,0.9997939281044855,4859.801471043178,3199.256635892955,Polygonia c-album,Brood2,female
b_decimalLatitude,-0.08546483499609044,-0.08497182256872587,0.379196045970044,0.37634457275075595,-0.7061454000878645,0.5282199635608719,1.0006595510384777,4225.793822627233,3002.565578826662,Polygonia c-album,Brood2,female
sigma,2.9960386343275816,2.990429446223996,0.13541344052699394,0.13940737108555767,2.7791639948290396,3.2236529257011868,1.00111436932507,4283.768842523595,3117.6137359378185,Polygonia c-album,Brood2,female
Intercept,45.06473518806567,45.06535575967014,0.1945366675696669,0.19568516466484762,44.752044559804595,45.38522495986005,1.000829730045474,5055.933712849665,3202.568202227955,Polygonia c-album,Brood2,female
lprior,-6.855213137311321,-6.854239717367584,0.06308998877256698,0.06271393286814869,-6.961248585061814,-6.7520451338676875,1.0012760699955894,5023.994001895463,3050.9841906220995,Polygonia c-album,Brood2,female
lp__,-614.4514302884672,-614.1010980875501,1.5748051740120623,1.3851249356719322,-617.4246530009349,-612.5285975161872,1.0005714879156613,2271.3765797243477,2617.6518743300417,Polygonia c-album,Brood2,female
b_Intercept,-74.24371236914368,-74.19820433777049,18.632420860304457,18.31514092917161,-104.84511083437359,-43.627337896044935,1.000070703233587,4371.190233809495,3373.232383279189,Thymelicus lineola,Univoltine,female
b_Year,0.004538117089416076,0.004571136408108226,0.005353032077371164,0.00539205246010768,-0.004221868667750031,0.013209401228516587,1.002116738194063,5001.622780490676,3508.8324198744044,Thymelicus lineola,Univoltine,female
b_Develop_Temp,-0.07207899474510988,-0.07245640970472722,0.18031127574748718,0.18153660501919797,-0.36216609681331574,0.22736096080414459,1.0014972072228137,4368.028206629629,3337.042077788718,Thymelicus lineola,Univoltine,female
b_decimalLatitude,1.778570541726799,1.77426677932946,0.2896517313055452,0.2951390730610451,1.31152247202407,2.252093776598276,0.9998216494946858,4389.345210800185,3181.709808755143,Thymelicus lineola,Univoltine,female
sigma,1.8888219131579367,1.8856261369431109,0.08626626160146383,0.08543609101530912,1.7519581230879535,2.0366493808422916,1.000541242303596,4765.796672827005,3095.9890572630125,Thymelicus lineola,Univoltine,female
Intercept,25.777217901018016,25.776516077664247,0.11948450080934951,0.11958606384183172,25.580530710871518,25.974944603100745,1.001845199193135,4622.310459611373,2897.9661446855876,Thymelicus lineola,Univoltine,female
lprior,-10.294327920148401,-10.29385722320134,0.02134761736886108,0.02143480670544924,-10.330743986779973,-10.260541790422453,1.000099942169552,4601.084356426842,2800.3954318388746,Thymelicus lineola,Univoltine,female
lp__,-518.5537542733714,-518.2318055407262,1.5482153271522716,1.3824376145664368,-521.5853468906555,-516.6640243432225,1.00082863622539,2269.2706558070163,3117.2041082557307,Thymelicus lineola,Univoltine,female
b_Intercept,117.86223026494461,118.00740705504376,29.08902500807231,28.411913197693494,68.34195921759712,166.39004275590935,1.0015828364661101,4841.389261191921,2709.0797292682355,Gonepteryx rhamni,Univoltine,male
b_Year,-0.01632668538348755,-0.01661537533747856,0.010190655079686506,0.00983747579122624,-0.032748743826119545,4.2386121670913966e-4,1.0017487792946365,4492.587569889642,3088.0788841922413,Gonepteryx rhamni,Univoltine,male
b_Develop_Temp,0.06600347757651757,0.06635681455001864,0.2661323761117838,0.26851241572232026,-0.38259491840233756,0.4951589948597267,1.0000606892899608,4070.264069656784,3263.960397516861,Gonepteryx rhamni,Univoltine,male
b_decimalLatitude,-0.6591508705434271,-0.6600223559198947,0.4659779152557091,0.45927930871733186,-1.4210603442921736,0.11098436041690124,1.0015185379060634,3852.1321296172887,2915.641966657437,Gonepteryx rhamni,Univoltine,male
sigma,3.3192892556441502,3.315673819614807,0.14824211821084635,0.14939813866353654,3.082526441688326,3.5713523729061407,1.0000945354352597,4341.618607982133,3061.456872698065,Gonepteryx rhamni,Univoltine,male
Intercept,53.13805285078445,53.13842589710085,0.20834350542252433,0.21099549608268423,52.798931945995236,53.48579761270062,1.0007973949051672,4039.43570720427,2987.4563007044526,Gonepteryx rhamni,Univoltine,male
lprior,-4.6181570878508795,-4.616480768399378,0.05467850308385933,0.05365847497589782,-4.711512675504837,-4.530856704495788,1.0011291832994396,4122.6378432972415,3113.22669666253,Gonepteryx rhamni,Univoltine,male
lp__,-657.7699107016732,-657.433698424981,1.594703207714102,1.4285356197803838,-660.833027839242,-655.8122981187166,1.001581977501425,1872.7273877181044,2709.53551184149,Gonepteryx rhamni,Univoltine,male
b_Intercept,112.99511604301487,112.94244421801761,42.53799078057123,42.695440008421755,42.83371609268326,182.775085721036,0.9997544565164157,4982.991053413317,3280.949218536167,Nymphalis polychloros,Univoltine,female
b_Year,-0.0011102505590535941,-0.001055970040696894,0.017081564571618767,0.016859230003216485,-0.029611042102483623,0.026351795952591687,1.001825180104127,4537.450803785548,3209.450026154236,Nymphalis polychloros,Univoltine,female
b_Develop_Temp,-0.20756794243008203,-0.20477563656798636,0.3323119892863049,0.3251728483548434,-0.7564999943784126,0.340649784827061,1.00064041850092,4267.316896771244,3084.607120219425,Nymphalis polychloros,Univoltine,female
b_decimalLatitude,-1.030391320646006,-1.0213094593369645,0.7047649386853446,0.7026133975578439,-2.193977928144198,0.13391124203762705,1.0005284495299425,4476.864202149912,2836.3713754155783,Nymphalis polychloros,Univoltine,female
sigma,4.865881331979814,4.856881016147366,0.22252780374010814,0.22218958549740533,4.5184278163209655,5.244906803656673,1.001120805389,3672.9337345251215,2616.9840600665384,Nymphalis polychloros,Univoltine,female
Intercept,56.31963319732447,56.32265146408754,0.31162007260480346,0.3064987725961445,55.79897139091821,56.82417072218126,1.0014277119464474,4666.886980248086,2968.2223275719616,Nymphalis polychloros,Univoltine,female
lprior,-4.890483226820917,-4.886266088257052,0.0735442943261709,0.07226655012898692,-5.017321081669871,-4.776745915963642,1.0009189615992664,3628.935572084049,2803.74983441805,Nymphalis polychloros,Univoltine,female
lp__,-759.4271701944559,-759.0811774588385,1.6205500345533994,1.4333886807763025,-762.5771394118569,-757.4781415291111,1.0005307709200526,2030.0874417792606,2690.0483258364156,Nymphalis polychloros,Univoltine,female
b_Intercept,55.888158496138814,56.064116719125394,41.23486729616942,42.73638349347115,-11.8743631488682,122.9145847789025,1.0006267824803767,4893.033423793139,3252.5159044164634,Euphydryas aurinia,Univoltine,Both
b_Year,-0.04971357555118487,-0.049608655677545174,0.011693408462596333,0.011461134441003776,-0.06879497979237406,-0.03094781736651297,1.001812553224051,5218.6626880543745,2848.436448562857,Euphydryas aurinia,Univoltine,Both
b_Develop_Temp,-0.28724820624449177,-0.2913820663832646,0.3198306749415034,0.31889692228416594,-0.8101986314078065,0.23860416601030648,1.0021563237791633,5312.351829931269,3186.0833035143673,Euphydryas aurinia,Univoltine,Both
b_decimalLatitude,1.5681540364599238,1.5796317696607838,0.6233355055164045,0.6470980469732147,0.5466857352832798,2.554158310530848,1.0004409502345297,4904.977287626549,3190.663073731742,Euphydryas aurinia,Univoltine,Both
sigma,3.6044991466293093,3.5993047523794446,0.15557375907574916,0.16102110173945516,3.3629678253683966,3.865218440545063,1.0012401414978815,4430.886820007662,3306.651364294719,Euphydryas aurinia,Univoltine,Both
Intercept,37.289626112296645,37.287892380820125,0.23170184250451276,0.22524562421276614,36.906826674276424,37.677150271536426,1.0012915785594065,4685.559228342655,3171.3779893179203,Euphydryas aurinia,Univoltine,Both
lprior,-8.846921557466183,-8.844439686745677,0.06126557657652469,0.06023447312401091,-8.953482698484244,-8.749288431406347,1.0016907800031534,4769.004683978979,3038.189280721656,Euphydryas aurinia,Univoltine,Both
lp__,-706.7981224817876,-706.4288862457315,1.6137912583066911,1.3467942244418598,-709.9070775880974,-704.9102991118218,1.002641571938833,1872.4393325066424,2382.0791166664485,Euphydryas aurinia,Univoltine,Both
b_Intercept,2.1327659474267397,2.1393333943342405,15.274683062018955,15.052658767216098,-22.532073669248106,27.78078530339075,1.0006581724742925,4606.419435328986,3013.78512341057,Pyrgus malvae,Univoltine,Both
b_Year,0.007419703674957153,0.007433360001558814,0.005329464865950419,0.005380570894403375,-0.001217298038215329,0.01601366777318519,1.000765040946186,4857.38722811198,3394.1366299795895,Pyrgus malvae,Univoltine,Both
b_Develop_Temp,-0.06920419961336388,-0.06821292026752736,0.12899289024908878,0.1305650659502266,-0.2804582941901241,0.143889959944225,1.0004758532857179,4541.543678741786,3246.838737063453,Pyrgus malvae,Univoltine,Both
b_decimalLatitude,0.12633419941155277,0.13166070035371197,0.21893647204921327,0.2143679380664738,-0.24384601835265884,0.4884092209741564,1.0003229172207333,4297.496298487428,2704.2130625000823,Pyrgus malvae,Univoltine,Both
sigma,1.5644301578481081,1.5630039274030316,0.06984751176589388,0.06826202184382081,1.4535533087302432,1.681176617213133,1.0045893827361558,4405.5400343928295,2876.0688089752953,Pyrgus malvae,Univoltine,Both
Intercept,22.353464271171337,22.354268612359796,0.09816172692313656,0.09985520183224204,22.19257332172416,22.514674648362767,1.0004763833089685,4757.399244780123,3238.159265783017,Pyrgus malvae,Univoltine,Both
lprior,-10.664510914412286,-10.664063996491853,0.015236411945351733,0.015247807774056748,-10.690059277297594,-10.640043887278011,1.0017609906696299,4529.676272670562,2654.8558342885103,Pyrgus malvae,Univoltine,Both
lp__,-493.00403600301615,-492.6968313030653,1.5825580944053528,1.4067765154659955,-496.1188064164538,-491.0725935106277,1.0010490074118725,2121.4962123668915,2717.217075045389,Pyrgus malvae,Univoltine,Both
b_Intercept,33.16884854214297,33.311488414358095,17.135227361222263,17.329348076635544,4.760144656190792,61.574093254245504,1.0018226356217783,5035.882706312264,3199.3138760498587,Callophrys rubi,Univoltine,female
b_Year,-0.005333196259716063,-0.005300949911033652,0.006318290397146681,0.006183760525825627,-0.015697397649039834,0.005020171521321363,1.0006371826913865,4813.769283216721,3114.2917152340897,Callophrys rubi,Univoltine,female
b_Develop_Temp,-0.06273570637152383,-0.061210885484121916,0.1654049585805848,0.16619647060677276,-0.3341149915803094,0.20532653971389517,1.0005068104234764,4006.3892258359206,2665.924553211805,Callophrys rubi,Univoltine,female
b_decimalLatitude,0.057915931772816995,0.0580756856436738,0.2610982639782673,0.2588869336382664,-0.381208816008469,0.490260239070241,1.0016717271495166,4408.683980490347,3055.0056209105846,Callophrys rubi,Univoltine,female
sigma,2.034467440387088,2.0304754637127482,0.08931797500326064,0.08586305869935096,1.8892096926990078,2.1896157033908787,0.9999307667620806,4025.9380091632934,2631.409188342702,Callophrys rubi,Univoltine,female
Intercept,25.34372870130066,25.3449670157106,0.12468631562795719,0.12152591916536869,25.14017960345296,25.548212767097393,1.0012279724710018,4515.609139613597,3019.760712607422,Callophrys rubi,Univoltine,female
lprior,-10.375492038841436,-10.375185983556882,0.022637259819393973,0.022679828399863402,-10.413231503126722,-10.340131895535398,1.0003812835511736,4133.689845459095,3005.8486580890017,Callophrys rubi,Univoltine,female
lp__,-569.0825391873163,-568.7452348597619,1.6043838070589245,1.4480469331178847,-572.1469045963988,-567.1480896503836,1.0009147297702448,2124.9023408684475,3055.98847872158,Callophrys rubi,Univoltine,female
b_Intercept,149.2434153192796,149.4062617877014,46.32539431737272,44.992447843643966,72.65015261316763,226.0476803722476,1.0005824945488488,4089.422509345208,3246.8080065137156,Lasiommata megera,Brood2,male
b_Year,-0.052667039970240345,-0.052971904702167644,0.016827403143414035,0.016659169309213823,-0.08026019727677161,-0.02516781554296523,0.9999400979936376,4041.2983087071098,2954.37557931025,Lasiommata megera,Brood2,male
b_Develop_Temp,0.0635898777349504,0.07213409802532073,0.37475159827564686,0.38278554045175933,-0.542891244412645,0.6675263385679504,1.0005171829185109,4042.4652326363207,2880.0729311602117,Lasiommata megera,Brood2,male
b_decimalLatitude,-0.1718978250731326,-0.18092512944915995,0.5410351902647349,0.5334355206060782,-1.0410773352006668,0.727668399049401,1.0010185962616667,4514.089856854913,3130.9624883901615,Lasiommata megera,Brood2,male
sigma,5.322299234309926,5.313171698965787,0.23287581433035906,0.2321311548176707,4.956778748849353,5.716864229434757,1.0006775917394968,4983.894848518615,3273.2685479044276,Lasiommata megera,Brood2,male
Intercept,39.74877813519364,39.74553634152721,0.33528988300318596,0.3264348697078438,39.19515349576404,40.30986534354032,1.001472068860488,4886.547747899723,2614.356964010506,Lasiommata megera,Brood2,male
lprior,-8.833847694793896,-8.831563190336414,0.10281436246271394,0.10066515016589883,-9.008420678173865,-8.6672595447372,1.0016859733997296,5063.84096060109,2673.261446673959,Lasiommata megera,Brood2,male
lp__,-820.0794051921697,-819.7280432545856,1.6061195890873796,1.4043982244572384,-823.2163974664315,-818.1564111551414,1.0022373115618122,2109.0579858379365,2746.8812180132495,Lasiommata megera,Brood2,male
b_Intercept,254.74891172567408,254.93548194628713,64.74443298901357,63.08050805032841,146.42679834779437,360.45464220892694,1.0020561093259137,4358.244429299423,3237.6131318010102,Melitaea cinxia,Univoltine,Both
b_Year,-0.04386750512103569,-0.04390675933838213,0.009216236453501635,0.009237251623050035,-0.05902761382064661,-0.02856039974985828,0.9997653134929865,4811.530822292301,3241.911241016491,Melitaea cinxia,Univoltine,Both
b_Develop_Temp,-0.3962720397876718,-0.3921987122280397,0.2830810261493176,0.27879011565609296,-0.869051157064733,0.06831337219145518,1.0004430984091228,4183.909179319097,3056.956505956717,Melitaea cinxia,Univoltine,Both
b_decimalLatitude,-2.544317000609448,-2.54529084368225,1.1552544056356033,1.136883076461635,-4.450812588969805,-0.6348329137707301,1.001282749955408,4459.569927221822,3025.621382004492,Melitaea cinxia,Univoltine,Both
sigma,3.4941359072308664,3.4883402998613793,0.1537775536101528,0.1546023064838791,3.2520299543166957,3.755809264514373,1.0008039936685265,4289.152823259246,2986.6780063360143,Melitaea cinxia,Univoltine,Both
Intercept,37.47966418824283,37.47512104125525,0.2143832199981837,0.21026192475735864,37.1328190313323,37.845460320832345,1.001030567269654,4847.082421303529,2812.926582135972,Melitaea cinxia,Univoltine,Both
lprior,-8.780156160852512,-8.779732017418144,0.058300611945484936,0.05748396379207635,-8.879354092488613,-8.686431541220905,1.0002623068917529,4638.623140802516,3156.832621721574,Melitaea cinxia,Univoltine,Both
lp__,-722.7709120160795,-722.4756506218232,1.5664017666333598,1.3742613369542573,-725.8277062531758,-720.8366742061896,1.0016268897009717,2000.769861491719,2847.082833578434,Melitaea cinxia,Univoltine,Both
b_Intercept,130.1505509121119,129.5807286904789,40.350407385158846,40.969272418466055,64.00737367635615,196.38109828111652,1.0015631807510372,6095.955253206334,3792.3443389250897,Limenitis camilla,Univoltine,female
b_Year,-0.03498562181389095,-0.03442263855506343,0.01652409906825126,0.01623124007517268,-0.06302352294912272,-0.008120012800424615,1.0016043684109113,3909.2395569725886,3421.4359904779717,Limenitis camilla,Univoltine,female
b_Develop_Temp,0.82228464799259815,0.8298726262016509,0.35588246864196255,0.350737003926548,0.24505847510591003,1.3981656104754918,1.0011774693473767,3925.1259031440695,2829.295728055744,Limenitis camilla,Univoltine,female
b_decimalLatitude,-0.34817464023021794,-0.337848078413571,0.8300864984818782,0.813654809498899,-1.7204570473659477,1.0263597246724592,1.0012066396552004,4333.390044716316,3418.5683562657373,Limenitis camilla,Univoltine,female
sigma,4.727842415792037,4.718801584980265,0.20084012506403623,0.20050353765562715,4.408741344455847,5.065848604490807,1.001769418958335,4705.587098716952,3210.2804581945684,Limenitis camilla,Univoltine,female
Intercept,52.09158987900864,52.094783774118156,0.28444090566507163,0.2857935494800157,51.62283295613481,52.555937349340404,1.0001284758753122,4628.099647017961,2895.119349963463,Limenitis camilla,Univoltine,female
lprior,-5.243949882819423,-5.240295367735205,0.09391147543843494,0.09427342910287746,-5.404323814219971,-5.09636514494786,1.0003522806616643,4819.068586609575,3220.550738295422,Limenitis camilla,Univoltine,female
lp__,-809.069799298197,-808.7708667749222,1.5835912804737575,1.462376431144778,-812.0450857801519,-807.1100070464894,1.0015633525374745,2156.8594879295565,2282.274282470469,Limenitis camilla,Univoltine,female
b_Intercept,-12.653671082728021,-12.523348269413713,17.8722959861204,17.576627954665813,-41.77866894713992,16.57883759492816,1.0002417656295794,4290.028946264046,3212.049241604566,Leptidea sinapis,Brood1,female
b_Year,-0.001862860135904616,-0.0018399958843033151,0.006913843539865471,0.006515564474188932,-0.013269612780666616,0.0095718221932317,1.0009511842081917,4499.799773837647,3189.570778743327,Leptidea sinapis,Brood1,female
b_Develop_Temp,0.46221580368372694,0.46139616054807525,0.1758515770984642,0.1767355245199083,0.17462083105243303,0.7555901932808552,0.9995444668201479,3844.2131901987323,3497.479885879123,Leptidea sinapis,Brood1,female
b_decimalLatitude,0.9847498204146699,0.9839339206882006,0.2666224965668996,0.2608398542357164,0.5471084864608113,1.420959252101142,1.0007184940602156,4073.5176679315746,3053.22589170822,Leptidea sinapis,Brood1,female
sigma,2.462356040537906,2.461633595655651,0.10781863545299414,0.10944346581506642,2.2932415791636216,2.6423737513618963,1.0003751844520898,4670.311820894795,3201.4282803059305,Leptidea sinapis,Brood1,female
Intercept,38.410031209255884,38.40906786240694,0.1471795147994307,0.1447784711865159,38.169870524318824,38.65481289408615,1.0017861565750663,4520.948665298861,3110.2846464633376,Leptidea sinapis,Brood1,female
lprior,-8.34629197271817,-8.345436536497214,0.037703340831712305,0.03691293735340018,-8.409755308748009,-8.285142181969915,1.0010464915639654,4579.830614217868,2912.8410359410846,Leptidea sinapis,Brood1,female
lp__,-640.3748926501887,-640.0582688265747,1.6001099479173364,1.4444540182821182,-643.5118516897834,-638.4320399470906,1.0000266258387416,2022.7560754217209,2854.0126855057974,Leptidea sinapis,Brood1,female
b_Intercept,85.24788947645254,84.92214186681483,20.51912189486946,20.816954282920666,51.82905691059344,119.02252065205447,1.0028288255823543,5299.3513921253825,3193.350361635896,Hesperia comma,Univoltine,female
b_Year,-0.01603608923221699,-0.016050207198674744,0.006264369307304247,0.006222385337158423,-0.026258708968109428,-0.0056872157061647124,1.0004513380703883,4709.444736575768,3132.8548929960098,Hesperia comma,Univoltine,female
b_Develop_Temp,-0.19107698237812393,-0.1898729096532022,0.1968457649263478,0.19556219252478363,-0.5183717874371093,0.14053669784718814,1.0009017293121172,4783.505729274401,3450.043179772504,Hesperia comma,Univoltine,female
b_decimalLatitude,-0.4511645901947161,-0.44671061922421057,0.33997201628029156,0.3418394485623661,-1.009568149209967,0.10386323513391325,1.0000100247136878,4969.625705809275,3358.935384026893,Hesperia comma,Univoltine,female
sigma,2.1857549166575434,2.1832344089926874,0.09481868129324222,0.09227523984530092,2.0379410258089417,2.3527301268639724,1.001416875146152,4236.182507324994,2870.175329194907,Hesperia comma,Univoltine,female
Intercept,29.5547832837492,29.554140461368704,0.13218878158299818,0.13352288347956282,29.33038745103717,29.7728022670441,1.0020049401774054,4881.512736463989,3262.944657233927,Hesperia comma,Univoltine,female
lprior,-9.828325780499398,-9.82781143585034,0.02644254678010027,0.02555489263671013,-9.872542398559823,-9.785734089011106,1.0023888723455316,4353.601083050135,3131.1301138458,Hesperia comma,Univoltine,female
lp__,-615.8871646095599,-615.5391570410723,1.5931168689536641,1.4515287777099641,-618.8615352756119,-613.9206688717452,1.0020607809948696,1736.2309120268,2780.9313324955183,Hesperia comma,Univoltine,female
b_Intercept,28.231390570293936,28.455282003344188,16.132180540155108,15.947259339273824,1.6266709014796394,54.78963745996053,1.0006874211554495,4722.0644783150165,2973.8822485679907,Lycaena phlaeas,Brood2,male
b_Year,-0.003032896705256226,-0.00290371578149374,0.006537280228292754,0.006535925764515082,-0.01381251332853742,0.007540776043480883,1.000185028521567,5626.437366948514,3115.657693277927,Lycaena phlaeas,Brood2,male
b_Develop_Temp,-0.05550817434325262,-0.05650021928237352,0.1267902731260056,0.12732155301800238,-0.2652318142728973,0.1530938605238586,1.0010420295902098,4961.744536433403,2758.2470651629183,Lycaena phlaeas,Brood2,male
b_decimalLatitude,0.08692943887973423,0.08172268245422587,0.1766023200737813,0.1755989819580838,-0.1991121024514953,0.3829184120223782,0.9998595285083695,4293.525216759924,2534.00669792458,Lycaena phlaeas,Brood2,male
sigma,1.9932886440477433,1.9907740909132587,0.08525986050395126,0.0845324735205665,1.8593289467456107,2.135353688864514,1.0025363684246773,4232.598403498632,3036.0729699952803,Lycaena phlaeas,Brood2,male
Intercept,25.97209364920094,25.971184274732224,0.12112796924250194,0.12429531056904175,25.77706586879956,26.17046526668592,1.0025737973011444,5160.770720240687,3184.065610843014,Lycaena phlaeas,Brood2,male
lprior,-10.287109897564278,-10.286677661819205,0.021773665622237034,0.020953154577035955,-10.323851833657057,-10.252084432813136,1.0017171997763026,4962.636107848998,3189.540361084982,Lycaena phlaeas,Brood2,male
lp__,-590.8488339539367,-590.5172320486959,1.6121204736798853,1.4331360688542325,-593.9413926838795,-588.8406470802993,1.0030889512297123,1943.3849665106404,3037.1018731949152,Lycaena phlaeas,Brood2,male
b_Intercept,107.63112288696325,107.89617563068839,26.08417409806206,26.1540418239954,63.570358102406495,149.88108230374996,1.0009658734313225,4418.023112968086,2716.674013259135,Lasiommata megera,Brood2,female
b_Year,-0.031194975114212185,-0.03128794064474942,0.009351146088048413,0.009348928696237945,-0.046474511182882976,-0.01569913403422757,0.9997488187153255,5064.942436912957,3132.077438384114,Lasiommata megera,Brood2,female
b_Develop_Temp,0.2306876004403614,0.23302235322028164,0.2028272722541861,0.20028999093246572,-0.1045728210883142,0.5636540264832629,1.0002664598954938,4379.492388026481,3050.828001469127,Lasiommata megera,Brood2,female
b_decimalLatitude,-0.16808965464267223,-0.1719430677174782,0.3033495755710416,0.30515837277037533,-0.659660364649064,0.3280956484166198,1.0007643530477208,4552.314487437157,3138.122121288208,Lasiommata megera,Brood2,female
sigma,2.9018349271432236,2.896671258416732,0.12352034222013471,0.12622576500809615,2.7130555984114033,3.1116955604325107,0.9994564714060441,3976.4747280817282,2951.2499304103817,Lasiommata megera,Brood2,female
Intercept,42.19128119050403,42.19039873618406,0.18052080550039468,0.1770621211646778,41.89187273927056,42.49255005626802,1.0007369925326404,4390.919956916729,2776.488957449072,Lasiommata megera,Brood2,female
lprior,-7.589693912515313,-7.588659681299868,0.053583973708556026,0.054896732131922546,-7.678216253859538,-7.503762501829349,0.9997485915891522,4353.573367574005,3019.627724296547,Lasiommata megera,Brood2,female
lp__,-694.3047078331047,-693.9946962845493,1.587003564781933,1.4342960237605518,-697.4107495016125,-692.3524537282622,1.0003222083026995,1962.0000129330933,2858.1289102646374,Lasiommata megera,Brood2,female
b_Intercept,119.46738235717861,118.8195817632537,25.68071997318506,24.92390934280493,77.42201981005246,162.17427263706978,1.0006424647697052,3957.804115222845,3064.6083477129578,Aglais urticae,Brood1,female
b_Year,-0.026488004176666528,-0.026381183757015564,0.007956110959035322,0.007845640762523459,-0.03934601609736374,-0.013517831096062439,1.0024052113196869,5147.044149912793,3330.9330569712547,Aglais urticae,Brood1,female
b_Develop_Temp,-0.4767572128628414,-0.4737737243663629,0.22778064358065409,0.2247146482729438,-0.8470986648088767,-0.10812579533572345,1.001040829635966,4738.454113435109,2691.323053497412,Aglais urticae,Brood1,female
b_decimalLatitude,-0.36722792168676993,-0.36748415979193527,0.33614446980878954,0.3280098667812426,-0.9201852622276113,0.17936556691781594,1.0006200877827798,4082.313649998621,3111.956246823935,Aglais urticae,Brood1,female
sigma,2.8725728882911765,2.8678804118284535,0.12455418757317653,0.12814877574611958,2.672231357236101,3.0846694230008525,1.0004219114894348,4292.554332501603,3086.9247578722775,Aglais urticae,Brood1,female
Intercept,45.32302613062196,45.32400911815865,0.1712775746852559,0.1714252383712687,45.03859420062742,45.60619596794223,1.001138149117318,4592.691077828912,2929.6747858056847,Aglais urticae,Brood1,female
lprior,-6.753135965012977,-6.752414806721788,0.056270150989188666,0.05814481028313626,-6.84528908468559,-6.663603465100761,1.0013128179023185,4898.75566222496,3005.1761937465167,Aglais urticae,Brood1,female
lp__,-698.2465847550948,-697.9413531412252,1.630032900852922,1.3875163070243344,-701.398759940283,-696.270021835029,1.0024317962121851,1795.4042836288925,2411.7373707845586,Aglais urticae,Brood1,female
b_Intercept,55.49990323063162,54.73347563107338,226.5541508473174,227.21779573340518,-316.11111429361466,429.71922081312556,1.0006221764533527,4723.671869388355,3034.803550894864,Melitaea cinxia,Univoltine,female
b_Year,-0.0068460643778130706,-0.0067312083495429985,0.006925155819147336,0.006992608550619625,-0.018117729840858455,0.00448191911474281,0.9994157944185583,5605.0472545382,3735.987493759486,Melitaea cinxia,Univoltine,female
b_Develop_Temp,0.010053116326768955,0.012542837320356194,0.25353298130771956,0.25608439232404256,-0.39847151545189446,0.4296043648425029,0.9998093372309412,4589.166993322978,3204.9184897336368,Melitaea cinxia,Univoltine,female
b_decimalLatitude,-0.07040383571217303,-0.059864823449345406,4.459708308789732,4.507574807510379,-7.471202366080618,7.205479487452842,1.000627201814462,4747.14046635133,3034.2322316703858,Melitaea cinxia,Univoltine,female
sigma,2.8602866454995812,2.858729664831117,0.11622138357113426,0.11657314635130554,2.678559649997649,3.0582512122385097,1.0013240525701312,4584.6678504226265,2957.763940509071,Melitaea cinxia,Univoltine,female
