variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail,Sp,Sex
lp__,-81.36279322266563,-80.9961786503916,1.709716329714819,1.5015534893473994,-84.6820229685549,-79.31595485180543,1.0019204499757042,1653.255174462768,2591.798897441088,Maniola jurtina,female
b_Intercept,-0.7531009464536818,-0.7239471032159912,9.727750341076959,9.500632152124771,-16.436544525988396,15.374497986729894,1.0010153785225895,5082.4289917814,3453.5846123983783,Leptidea sinapis,male
b_Year,0.002174045568062902,0.0021731084912509687,0.0030443333961348734,0.0029092943647487583,-0.0028999908382153984,0.007153784947672454,1.0012824067681008,5176.698182406373,3143.988583788711,Leptidea sinapis,male
b_Temp,-0.03932331075839152,-0.039268298602868554,0.03400029843132645,0.034065280333583005,-0.09464108497759662,0.01546990620040942,1.0033134018299048,4156.140682482173,2433.2148744746037,Leptidea sinapis,male
b_Latitude,0.3288109629829011,0.3304740961076089,0.16536394477922076,0.16170880143503685,0.05657311861903436,0.5997216559796926,1.001802337434035,4821.994594774956,2905.388453205726,Leptidea sinapis,male
sigma,0.8474601975944648,0.8398265010738766,0.08543552278665664,0.0818866126568811,0.7200968421095254,0.9990941786766405,1.0005989098768413,4027.6167258528217,2645.952541058748,Leptidea sinapis,male
Intercept,19.96673560659611,19.968326377865992,0.10881331419196887,0.10647536551958464,19.787571653521603,20.143808097436178,1.0007412490702576,4375.772037874566,2219.376114876678,Leptidea sinapis,male
lprior,-6.475004947662824,-6.474416203304688,0.04212884977948137,0.04074497386707746,-6.545154149086578,-6.407994979074591,1.0020390529453342,4305.475944664636,2587.7284320632743,Leptidea sinapis,male
lp__,-78.54265646659333,-78.174544422986,1.692155747054206,1.5014748983484825,-81.68819039391556,-76.50893885446003,1.00023233587293,1772.6990868648818,2460.6087557463406,Leptidea sinapis,male
b_Intercept,7.999938634869463,7.879372880006768,4.806777686015115,4.69553399669303,0.12448289649316041,15.90895523020085,1.0034485015155643,4908.321947569668,3329.3954023484407,Aricia agestis,undetermined
b_Year,7.065500929210178e-5,1.0154428625383613e-4,0.0022577550615538785,0.002228918155662065,-0.0036904798932430854,0.003703892405506957,1.0060192732596163,4849.941824888155,3035.4156519713083,Aricia agestis,undetermined
b_Temp,-0.005751550224433815,-0.005424721707663468,0.022437278588111315,0.022289446959414042,-0.042670619624115606,0.030523759566219777,1.0032807286382106,3888.896378154685,2454.201134646164,Aricia agestis,undetermined
b_Latitude,0.08711031356137049,0.08722370076174514,0.05853438312106751,0.05937765458237624,-0.008135500655932201,0.18277299372918315,1.0000608736969432,3606.3234292079806,2733.5406704368575,Aricia agestis,undetermined
sigma,0.7882045458155567,0.7845356839704674,0.055966966701773924,0.05475753478639054,0.703170999118397,0.8864249258183756,1.0003084423629693,3751.621013530601,2708.6147549793122,Aricia agestis,undetermined
Intercept,12.586076382075376,12.588611165474344,0.07868125913672695,0.07683313687298697,12.457057032304187,12.715195958780773,1.000596781747333,4569.067281144151,2404.256443756638,Aricia agestis,undetermined
lprior,-3.4022917398889185,-3.401582257234787,0.022934711625704433,0.02227398735812956,-3.441951260772805,-3.3662113393424313,1.000325332652397,4386.715420466437,2440.5266342445016,Aricia agestis,undetermined
lp__,-119.91336688464915,-119.57631342536351,1.6011442841953274,1.4178622239922545,-123.0335946649978,-117.95187826110516,1.0021997597828722,1861.7732020236658,2313.4188765023264,Aricia agestis,undetermined
b_Intercept,-24.276562737697596,-24.184749541577148,22.52803253710182,22.666320516529666,-61.260684758990855,11.199272847774152,0.9996249593537092,4431.798061548613,2813.700221943015,Hesperia comma,female
b_Year,8.328943199374842e-4,8.92949052946045e-4,0.0030440634565980194,0.0029807658870898003,-0.004169051009487058,0.005725917872129756,1.0008265740715916,4843.972549270928,3292.0288061903243,Hesperia comma,female
b_Temp,-0.24096215505977803,-0.24103016058781346,0.1853860144905581,0.1775410603745359,-0.5404023584362733,0.06409841594709481,1.00182964568572,4030.4206467806694,2288.2799337098704,Hesperia comma,female
b_Latitude,0.7631621509178946,0.7605925250839898,0.43668493674852793,0.4409818586619172,0.07113932217818404,1.490792239953459,1.0002246168799016,4339.899193077568,2708.5668066082844,Hesperia comma,female
sigma,0.6597480152569162,0.6520453283266974,0.07987555117861826,0.0756397990647468,0.5431852407769016,0.8070535681376455,1.0004124835661317,3596.792340377467,2673.3749055256026,Hesperia comma,female
Intercept,14.506215659847628,14.506005694741411,0.1008458477110772,0.10175460511904923,14.341947131789347,14.670968581436338,1.0064651475689812,4066.194086078962,2588.7967353436457,Hesperia comma,female
lprior,-4.106553834720635,-4.105054316356936,0.04587693124589865,0.046331108436490465,-4.1846668510011025,-4.033333399740129,1.0035856166683996,4223.46713674175,2845.6700427178735,Hesperia comma,female
lp__,-45.79156531035795,-45.43143289598694,1.6793745380905105,1.4528061687750362,-49.04031872325441,-43.731248933588326,1.0025936064086227,1741.7642796579773,2387.5523505330475,Hesperia comma,female
b_Intercept,3.6327154497837992,3.5880533747485455,15.814531725377517,15.442475450365867,-21.554767887159986,29.7403565281577,1.000831920141234,2674.340131622213,2329.125820857083,Maniola jurtina,male
b_Year,0.01113140522238294,0.01112812396008347,0.005238370636738193,0.005186402639954136,0.002585712245807145,0.019447617609496287,1.0014930835453366,4109.130136292322,2627.4647378283553,Maniola jurtina,male
b_Temp,-0.1777415368768624,-0.17658068115756298,0.23739588891124008,0.22687901923817597,-0.5684465522090596,0.21147544891360887,1.000785800913637,1994.5783915090565,1643.559540074782,Maniola jurtina,male
b_Latitude,-0.027543877467009245,-0.02655914328052425,0.1819147510237756,0.17228159427354245,-0.32929004018266106,0.268447039620067,1.0008756969757229,2050.200831309095,1905.8806363434933,Maniola jurtina,male
sigma,0.9410963563965179,0.9317101646484918,0.11406531271914912,0.11349068523237475,0.7731763025076821,1.1473625135377183,1.0008295375429925,2712.2500384884397,2401.4862693857926,Maniola jurtina,male
Intercept,22.34604031352811,22.346521417087203,0.14504046756282002,0.14432586458028188,22.10761044492911,22.57701631042854,1.0000711319388786,3394.7000955521144,2435.727264933178,Maniola jurtina,male
lprior,-7.297580024584993,-7.2957990467338005,0.05007113032757351,0.04858539126736073,-7.3831785074613405,-7.219785007147999,1.0005401428503398,3471.4727758620365,2712.8916264801596,Maniola jurtina,male
lp__,-63.63380865736879,-63.29175086368289,1.6516601599965388,1.528485663186512,-66.80658467348866,-61.58807921823155,1.001105482059261,1777.3115325079502,2586.3630348205675,Maniola jurtina,male
b_Intercept,5.13594467446711,4.857533134912046,14.450651977779762,14.597543534102433,-18.26401156655044,29.161860187427713,1.0005354713697914,4108.74217341758,2551.3427592685543,Thymelicus sylvestris,female
b_Year,0.004707207499039141,0.004680134737822151,0.002863144975310796,0.002770991684361138,-4.505283456934232e-5,0.009433254028519262,1.0010014731077126,5350.223605599786,3137.6913991405477,Thymelicus sylvestris,female
b_Temp,0.12459355916981316,0.12361929106445074,0.12843068976432165,0.12613440254204178,-0.0836202692988015,0.3383463308443206,1.000750675793999,3828.5990069707323,2730.518740075937,Thymelicus sylvestris,female
b_Latitude,-0.03594644728511781,-0.03060435715413246,0.2637746000141339,0.26017230542750225,-0.48106636224831456,0.3931111622322933,1.000476634076721,4029.1892501384236,2117.066016566928,Thymelicus sylvestris,female
sigma,0.6542146035266999,0.6457075415152274,0.0799130900451641,0.07599530627992114,0.5385446247042541,0.8004210449479129,1.0011775766095414,3876.535499600482,2912.5641600136087,Thymelicus sylvestris,female
Intercept,13.409844837718245,13.410207137823885,0.10101211404456056,0.09850015847845132,13.245619564372152,13.573742892672488,1.001201470122231,4485.188205450634,2801.7231307170123,Thymelicus sylvestris,female
lprior,-3.650427207452355,-3.6489954276903456,0.03953384601189876,0.03775507162399268,-3.7187166394346076,-3.589350222779837,1.0004734437570995,4434.189237904851,2595.708325506124,Thymelicus sylvestris,female
lp__,-44.12331545797939,-43.80365377447039,1.6776067065296512,1.5563200812487539,-47.308531711281645,-42.055257475891636,1.0027197042039253,1692.3589058176105,2261.0292389924593,Thymelicus sylvestris,female
b_Intercept,25.541046546942813,25.60385403310483,6.879593728509173,6.9284602790717855,14.393309977937237,36.97008745829869,1.000803461718749,4808.518115448345,3415.1274069324095,Pararge aegeria,undetermined
b_Year,-0.0032661435188135095,-0.0033004606174459068,0.0026054360642655087,0.0025801827254018717,-0.007612078567703528,0.0010099867724795292,1.0000344188457664,5372.190927956952,3186.992066618029,Pararge aegeria,undetermined
b_Temp,0.033976105848733375,0.033947764728962965,0.027113331905281746,0.02712979806431018,-0.010615981833197341,0.07829033520739684,0.9999325970657816,4388.394678196672,3067.7254553330717,Pararge aegeria,undetermined
b_Latitude,0.03273239119428666,0.030275920744187453,0.10161831141542285,0.09818201721675257,-0.13401340029382813,0.20235046368014492,0.9997408034642331,4009.81144687482,2718.369390424299,Pararge aegeria,undetermined
sigma,0.9710817999186576,0.9680087602331651,0.06338318951935036,0.06306525248434768,0.8749639786399447,1.0815538808926708,1.0006240597970553,4399.694082609338,2738.479013854726,Pararge aegeria,undetermined
Intercept,21.35639859228723,21.355593078840883,0.08800004483545183,0.08932181453289137,21.215205997309067,21.501193924061454,0.9999601433980285,4426.986498201922,2638.769256311069,Pararge aegeria,undetermined
lprior,-6.983685379299627,-6.983084881895989,0.03180457390859266,0.03168483526223195,-7.037858764209329,-6.931713655781774,1.0002566427063717,4394.54774379667,2825.392329408687,Pararge aegeria,undetermined
lp__,-174.55358176553275,-174.2750035561185,1.5662524389830825,1.4118155331129063,-177.57827628177333,-172.64783458363453,1.0009428550706148,2039.9282937728108,2797.999098685389,Pararge aegeria,undetermined
