variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail,Sp,Sex
Intercept,11.991101529000005,11.991472924392074,0.08061823947967135,0.085261026582597,11.861320364692375,12.12294893894314,1.0012786190973115,4958.127781765111,2989.1186757574214,Erynnis tages,male
lprior,-4.15529589674586,-4.154558004115657,0.03783560107290977,0.039086039685867956,-4.2186907274434375,-4.0954766728957654,1.0007148929087515,4988.934276643095,2850.825547777798,Erynnis tages,male
lp__,-323.04168451072024,-322.7083563401893,1.5545684379781635,1.4380449261257002,-325.998507664115,-321.10282727251274,1.0006261341700107,2126.6810971657724,2957.6691764267084,Erynnis tages,male
b_Intercept,20.894992752680484,20.185082657396293,80.56597761352731,77.79571974006488,-115.33729896958394,153.89675607286784,1.0002184496414879,5197.133160578206,3169.4126889529844,Melitaea cinxia,male
b_Year,0.008885695386517192,0.008917811422200564,0.004708751982903721,0.004684815725551824,0.0011568558068547176,0.016635415593470232,1.0012481406352594,5463.827881776602,3387.0964250669526,Melitaea cinxia,male
b_Temp,0.055715123074359475,0.052034086799968626,0.16034640418140483,0.1609844707455851,-0.20627713378236212,0.31583356332021006,1.0006057754697562,5029.705924719712,3036.538772303553,Melitaea cinxia,male
b_Latitude,-0.3993873030853756,-0.3977025675774142,1.5845248157537553,1.52009659230062,-2.9997083408806415,2.2784915067436238,1.0000315643708377,5211.525181954648,3325.402139323247,Melitaea cinxia,male
sigma,1.7301741907750934,1.7270772998578914,0.08717420189524595,0.08886299699972489,1.592433459214056,1.879208016140159,1.001179930309805,5099.753492791737,3156.2903968202017,Melitaea cinxia,male
Intercept,18.38861158814391,18.38822572625785,0.11854077045970667,0.11743035455533699,18.19202458614386,18.5875361218691,1.0042462381956945,5167.328789469733,2830.0140900524334,Melitaea cinxia,male
lprior,-4.304736610148622,-4.302612160749713,0.057873512988456166,0.05596818513892384,-4.4019202060911455,-4.211544330127295,1.0035275165583228,5033.748458982353,2704.680147057995,Melitaea cinxia,male
lp__,-406.53043063787453,-406.20852663422386,1.5710273001156283,1.407104006733332,-409.61785479736335,-404.6098463418727,1.0010511682774688,1679.737657002407,2600.7470509548093,Melitaea cinxia,male
b_Intercept,24.002702562748457,23.889959211730083,13.711851096222157,13.36607479929199,1.1505905342202971,46.640926149475966,1.0003102711461784,4884.344097617167,3126.782574745232,Gonepteryx rhamni,female
b_Year,0.003522638222077004,0.003489466046627804,0.004978791048561051,0.004919869441157887,-0.004664680804717048,0.01174580531520361,1.0016133392686586,4491.335918962956,3041.552546917846,Gonepteryx rhamni,female
b_Temp,-0.18969443290124038,-0.18892640673169048,0.12253303867862621,0.12300033328320634,-0.38630341123900264,0.015657830282185294,1.0002925002897127,3192.9013030336496,2970.5672053099515,Gonepteryx rhamni,female
b_Latitude,-0.02425986236201334,-0.0281017680392211,0.2157264545379178,0.207852086830728,-0.38193077468144315,0.3366429325401521,1.0004011605916103,4005.312858779496,3289.8273517340454,Gonepteryx rhamni,female
sigma,1.4037750909936277,1.401421826602344,0.06899515505217252,0.07010518529633805,1.2959773517521733,1.518942751376648,1.0017999597836966,3726.6576981482335,2735.908227341702,Gonepteryx rhamni,female
Intercept,27.95976945612327,27.961374352676962,0.09830017881337212,0.09675735529370684,27.792523491191886,28.122738765023943,1.0000570082198177,4263.580035650188,3039.9842832620034,Gonepteryx rhamni,female
lprior,-7.882170016965521,-7.881500992824137,0.032857542684753806,0.03245298969713036,-7.938249772236581,-7.828578397914525,1.0003699671194335,4166.33316761616,2879.011904105475,Gonepteryx rhamni,female
lp__,-377.9435836363154,-377.5830075068566,1.6126004031651848,1.4550475055401209,-381.08131305157644,-375.9524554708794,1.0027478659116134,1916.2981880356517,2547.3589683894947,Gonepteryx rhamni,female
b_Intercept,34.29699046490868,35.5218350037834,64.81973115851672,65.16669529344728,-71.60095806064956,139.04256387546255,1.0002152224832133,4559.585200198101,3253.304038423428,Thymelicus acteon,female
b_Year,0.00604750794165945,0.006087051278377373,0.002736644728566709,0.0027508676619463117,0.001549592123736462,0.010592816796083922,1.0016754712376026,5299.762475217593,3112.617814439734,Thymelicus acteon,female
b_Temp,-0.12026438703459706,-0.11905632930018922,0.09470268835551648,0.09502514292612074,-0.27739906799105507,0.03543374037501483,1.002635559371492,4808.419122125961,2919.8593001612335,Thymelicus acteon,female
b_Latitude,-0.6675772546468527,-0.6951288435138185,1.2857698844646217,1.310151461048874,-2.7349130750716664,1.4351666263383387,0.9999651670650823,4472.965749708026,3253.349287309188,Thymelicus acteon,female
sigma,0.9391813215517897,0.9371942467568932,0.04571711982880095,0.04490986483770497,0.8679538983350364,1.0154192698500113,1.0009627627151985,4646.1575649336255,3085.064662741083,Thymelicus acteon,female
Intercept,11.100908398827766,11.10020291401193,0.06321815344481638,0.06348286620503554,10.99730028910636,11.202382291454018,1.0004480908839701,4430.613452022024,2910.7961347758755,Thymelicus acteon,female
lprior,-4.512994715923947,-4.512892048547238,0.030695533620558962,0.030705648639022944,-4.564458824548708,-4.463646661492378,1.0004374830598866,4584.486222190136,3295.8879919589594,Thymelicus acteon,female
lp__,-292.85905357250243,-292.522103430059,1.6096551719252508,1.3756136342047962,-295.96806278576287,-290.94413401376875,1.0025611421584013,1958.8085591497013,2468.414296912153,Thymelicus acteon,female
b_Intercept,28.737744636137894,28.459396929268927,17.926195278867677,17.990003132369,-0.3200398582094588,58.85364095568233,1.000998625511265,5291.131963250623,3182.986757479649,Limenitis camilla,undetermined
b_Year,7.214199870773338e-4,7.018735633917049e-4,0.007985507305333456,0.00804114982158975,-0.012426075125087546,0.013896716353374045,1.0008780424059918,3791.1888240904627,2841.6423809597472,Limenitis camilla,undetermined
b_Temp,0.0892059267202841,0.0893920121171413,0.1362911053765769,0.1386354737529085,-0.13139281874323047,0.3111185099337466,0.9997508982249883,5049.369752813964,3155.264557577341,Limenitis camilla,undetermined
b_Latitude,-0.06084494228288125,-0.060690164830828286,0.35142749768821696,0.35036643508035564,-0.6491793789370581,0.5169563617667088,1.001070054738768,4068.996302948397,3154.277745849461,Limenitis camilla,undetermined
sigma,1.7306380432192898,1.7283395445691054,0.08503145062745511,0.08567718326695851,1.5977413516682002,1.875538661666115,1.0003591157998009,3813.892494423237,3174.1779929519303,Limenitis camilla,undetermined
Intercept,27.805227843548128,27.805826708262355,0.119175409324506,0.12289650807449608,27.609486839616494,27.998920075351965,0.9998774794236509,4544.955811756992,2770.2805002037603,Limenitis camilla,undetermined
lprior,-7.9351066979956455,-7.934226622557936,0.0432428442225088,0.04201165543896684,-8.008808133556235,-7.865644398296908,1.0010244274350446,4104.477011879942,2994.7014295294607,Limenitis camilla,undetermined
lp__,-433.97065750848355,-433.6442099107058,1.5983718402969642,1.41330008586756,-437.02254960090613,-432.00197279125064,1.0008994539791147,2040.479485885511,2755.6181806367267,Limenitis camilla,undetermined
b_Intercept,145.95113144191558,142.81619195741047,283.1026859808325,285.43868919887336,-323.74023665220136,615.5245227461228,1.0021292916844902,4281.267128593059,2974.342728697527,Melitaea cinxia,undetermined
b_Year,-0.021376519867238538,-0.021314955842462718,0.011466504066217348,0.011407563134318378,-0.04067067812672848,-0.002355892367640438,1.0032076714461922,5286.202214840456,3212.669762417503,Melitaea cinxia,undetermined
b_Temp,0.07660350897439538,0.06683591172222147,0.3553396011780054,0.3539659945546839,-0.5021913439728913,0.6675701189649383,0.9999378032063977,4514.918161433449,3141.3023224802023,Melitaea cinxia,undetermined
b_Latitude,-1.7191671575482217,-1.710943209052431,5.5001520489516755,5.550607441661683,-10.80726196431573,7.355506216279222,1.001909305741532,4348.235849265414,3194.4994867150776,Melitaea cinxia,undetermined
sigma,3.8673041128756336,3.8582856322841774,0.18792056878991975,0.1860734024840512,3.580208122164597,4.193308089251396,1.0000974330831687,3836.3869942403217,3019.3691962926805,Melitaea cinxia,undetermined
Intercept,18.188471160593362,18.183734753924185,0.2534627232825848,0.2543183820204215,17.766633370217413,18.604342056908038,1.0002860746691071,5064.2292703719695,3080.997975538126,Melitaea cinxia,undetermined
lprior,-5.095164124189056,-5.089883315110381,0.13812928865681084,0.13788772911869204,-5.3286909191547585,-4.878180224208682,1.0012035279555989,4832.24641157231,3085.3858278331427,Melitaea cinxia,undetermined
lp__,-618.9230360659358,-618.6097369606625,1.5734745698049717,1.439881748855745,-621.7907636310475,-616.970623500509,1.0010168179642973,2068.9037069388587,2652.993466091151,Melitaea cinxia,undetermined
b_Intercept,12.63391183687793,13.170986659669564,25.183178152841432,25.02250836059263,-30.024622841055628,52.590157284189516,1.0004092343802058,4950.401933978181,3522.9960668338535,Argynnis paphia,undetermined
b_Year,0.0023270478331078506,0.002372060890851051,0.007502449897968221,0.007505985823213654,-0.010055733933938427,0.014536936986453131,1.000385979780137,5075.6496413747245,3296.3744496290838,Argynnis paphia,undetermined
b_Temp,-0.4557771249390948,-0.4540105957423224,0.1991496711857573,0.20024489280263752,-0.7828027901995388,-0.13488176454789644,0.9995740197799686,5026.719924472785,3026.358542307795,Argynnis paphia,undetermined
b_Latitude,0.3795719925437843,0.3744609075981383,0.4584326784175382,0.46609700764274337,-0.3620067721150293,1.1604694004077492,1.0007036679739383,4629.5994600594795,3014.3083067868643,Argynnis paphia,undetermined
sigma,2.2136989245620047,2.21034200494375,0.10759126635698521,0.10994610671534139,2.0452072582208514,2.395215284597613,1.0009224001376438,4944.717080539414,3182.7712551975333,Argynnis paphia,undetermined
Intercept,32.484125565865504,32.48146379350455,0.15105549351233835,0.14723853399063452,32.237913247361256,32.73832709212315,1.0002377168958367,4994.276333694107,3072.3629767118905,Argynnis paphia,undetermined
lprior,-9.26454433827364,-9.263060042448192,0.05181248444879389,0.052375655632664726,-9.352117487878632,-9.183494891008007,1.0010303503039606,5320.429060676171,2856.3521476422447,Argynnis paphia,undetermined
lp__,-504.1973120044972,-503.86610554403825,1.561803064875327,1.3770920837724454,-507.3301184549841,-502.30246128347676,0.9996435455600946,2005.880856370374,2471.747034202054,Argynnis paphia,undetermined
b_Intercept,18.23130387292903,18.272699455981197,9.9618541342664,9.85436310924386,1.6030984385580562,34.447422939249776,1.0008349618044894,4665.200195933019,3023.7211480104947,Celastrina argiolus,female
b_Year,0.002710322331977386,0.002717657144068505,0.003342643909710508,0.0032031934521042993,-0.002683746771182294,0.008218457085217748,1.001398207737848,6046.890401014926,3117.6509640689665,Celastrina argiolus,female
b_Temp,0.06542307780420885,0.0653893002205134,0.021369553995706114,0.021975620971530836,0.030921499739848916,0.10098677340203582,1.0000115194778842,4876.916279010469,3115.289355037131,Celastrina argiolus,female
b_Latitude,-0.1881707918949753,-0.18818990374554312,0.13463747162120607,0.13127916926909214,-0.40806753714341887,0.03246305354097137,1.0024958538474946,4377.80621343353,2965.0515836349746,Celastrina argiolus,female
sigma,1.6998751582386087,1.6986638195779467,0.05259770209776001,0.052232569420433556,1.6166317028853487,1.7894239759625297,1.000148041353905,4797.167417490277,2695.5754560454952,Celastrina argiolus,female
Intercept,14.61656490404755,14.616121158065296,0.07641627697303408,0.07534346354523151,14.491058729089202,14.740272665868462,1.0004481627211546,4176.358091542489,2564.7156605792616,Celastrina argiolus,female
lprior,-3.4646320453144854,-3.463687449559826,0.019050262076484716,0.018783817166117406,-3.4978378087539457,-3.4345986008016633,1.000208138389654,4392.060030764675,2458.7846734291993,Celastrina argiolus,female
lp__,-1037.3247991671278,-1037.0019200746456,1.6565746357229554,1.4801428784182307,-1040.4491572601667,-1035.3232813364552,1.0019080000577272,1655.6935119992231,1826.5475142212304,Celastrina argiolus,female
b_Intercept,-31.666084419385367,-31.55650394730532,145.18495921152217,145.7889933647975,-271.01308178861126,207.13300558154825,1.0010079595468018,4942.412936002248,2704.9092102928103,Melitaea cinxia,female
b_Year,0.016968188375298163,0.01698256683204051,0.0042716464996275455,0.004327445114763587,0.009708545700466515,0.023939773088395948,1.0011533940303856,5080.744763069486,3042.1666393267624,Melitaea cinxia,female
b_Temp,0.14834044760540027,0.14881293816393465,0.15527822543984732,0.1576583405940159,-0.10923932680556411,0.4034770476157238,0.999544261131982,4230.1868786356135,3109.031135984978,Melitaea cinxia,female
b_Latitude,0.34284654522639235,0.36039431905483893,2.830602835559961,2.828477574890488,-4.340340767730108,4.936917112080479,1.0010169902738564,4984.0050747430405,2779.9711666945486,Melitaea cinxia,female
sigma,1.5296284687721542,1.52575792278311,0.0705596990888846,0.07019893763729969,1.4177683861741825,1.6499384706019555,1.0008106885941368,4697.4228022577245,2966.857085040547,Melitaea cinxia,female
Intercept,19.908371061717947,19.906442205837116,0.10177138754516461,0.10237304489444976,19.740022840292422,20.079159713265696,1.0004125075429022,4598.814668988151,2976.820075767828,Melitaea cinxia,female
lprior,-4.937513977127832,-4.935889936159714,0.05017525270230705,0.05034225074684976,-5.02189337374732,-4.8565874157760796,1.0003811857945462,4824.818308457976,2526.404952945724,Melitaea cinxia,female
lp__,-435.4141318443368,-435.11931166178476,1.5728415191933116,1.4905222406881602,-438.46201969740775,-433.45604090122094,1.000801065662202,1788.1131577978306,2445.308427442518,Melitaea cinxia,female
b_Intercept,4.56838281948744,4.404283849507969,7.608975030360901,7.555044750909354,-8.179276793748052,17.294965143618516,1.0001360100208063,5636.080675056297,3628.9815631334523,Pieris napi,female
b_Year,0.006297478774287014,0.006284450986218779,0.0029739945956219357,0.002961460640800935,0.0014142937098759309,0.011173536073993144,1.0008610828867988,6245.921449909456,3427.413853064187,Pieris napi,female
b_Temp,0.09719046788214732,0.09687075604067703,0.017629549663989715,0.017874127518968226,0.06796097428363686,0.12587280038844217,1.0022944904095301,4906.583455043784,2831.3035449356044,Pieris napi,female
b_Latitude,0.06484852981717337,0.06517150434247744,0.08737740347993243,0.08444868746273465,-0.0779015752605448,0.20922365046119323,1.000093771891416,5002.462560542011,2958.747290204254,Pieris napi,female
sigma,1.5247093844844337,1.522678660870158,0.04501997569716331,0.044085385802416506,1.4537100510672563,1.6013156555279056,1.0006263574453937,4699.182037820491,2837.3702602151843,Pieris napi,female
Intercept,21.28555633725296,21.2849332943343,0.06234212541791711,0.062389984751988904,21.181897303499838,21.389566867233377,1.0016943560536329,4379.958618440199,3059.539386191531,Pieris napi,female
lprior,-5.555665271382978,-5.555024563708239,0.03016855991437876,0.030200330898569137,-5.606368655118116,-5.506929390040711,1.0014386808926066,4567.112239903745,2952.4164393788406,Pieris napi,female
lp__,-1105.8354124853604,-1105.5191295907543,1.6012101171597708,1.3927792947895343,-1108.9507856661146,-1103.8871558836167,1.0031997798528418,1859.8925413613406,2638.132505025303,Pieris napi,female
b_Intercept,26.962727522706675,26.936701173097678,10.508436695361052,10.44501739502831,9.606510397179045,44.60084421750343,0.9996734470781475,4749.124741055652,3065.144480021124,Pieris rapae,female
b_Year,9.328870902622618e-4,9.261349251616664e-4,0.003730479135205384,0.0037306867910270195,-0.0051733885099295215,0.0070215682854167126,0.9994955927510419,6229.054324771824,3298.023570358928,Pieris rapae,female
b_Temp,0.1357416192320686,0.13616471601377295,0.021969951990636657,0.02189841050409596,0.09980279593740246,0.17187777964157347,0.9995789263840984,3855.592422284927,2738.428120822728,Pieris rapae,female
b_Latitude,-0.15459379859784966,-0.155469201387071,0.1299207051078003,0.1282459626655907,-0.37098623131852726,0.05729272849787635,1.0004771938179489,4040.9517424131345,2695.1000430784634,Pieris rapae,female
sigma,1.7740404214799024,1.772576604079045,0.05628117430613654,0.054975700161196364,1.68207497106798,1.8707085570081492,0.9999233657211617,4371.39616310935,3061.360006629497,Pieris rapae,female
Intercept,22.493610371908765,22.4938780833659,0.07695610859003985,0.07745569747730696,22.364832456892724,22.620750950576344,1.0028622693981684,4572.3854099208265,2810.017217316983,Pieris rapae,female
lprior,-6.141135933203781,-6.141109606443536,0.036153365310455515,0.03562744331635611,-6.2021423760920795,-6.08192738846292,1.0031618049048612,4857.312318860917,3063.155406563977,Pieris rapae,female
lp__,-1032.5413503002965,-1032.2188478401272,1.6041918360943301,1.459698419965787,-1035.625108533759,-1030.5858338461514,1.001218946717966,2133.6700458190026,2549.8254312838517,Pieris rapae,female
b_Intercept,22.071827744715186,22.128503489983384,11.630851538598582,11.228260532719034,2.74428917203686,40.72633008999367,1.0008886958840435,4738.333144001989,2493.816245459386,Gonepteryx rhamni,male
b_Year,0.0023256216746011292,0.0022645072434501297,0.003987221495720485,0.00412535835604586,-0.004069980875979029,0.008939414079357414,1.0000467547063323,5293.956414027117,3520.3698186863553,Gonepteryx rhamni,male
b_Temp,-0.17802155639438616,-0.17811264686553313,0.11057674297072964,0.10805033611319977,-0.36403634484923425,0.0015371206546779552,1.0009724223887495,3827.4477180062695,3184.675099511551,Gonepteryx rhamni,male
b_Latitude,0.047483902772003636,0.04366753467609602,0.18416472622098062,0.18152726725979657,-0.24519770739094848,0.3538776976487909,1.000226910242519,3982.760041605139,2894.026898827443,Gonepteryx rhamni,male
sigma,1.2549257846091424,1.2537287910479622,0.059088766658852966,0.058178184158748265,1.1607596889950649,1.3562808587854875,1.0019062851562386,4205.39991516383,2897.951436914516,Gonepteryx rhamni,male
Intercept,27.529284307226273,27.529511570433552,0.08208613313287674,0.0797209647670491,27.396356346572507,27.66194758272649,1.0006599627370618,3837.0058959776657,2796.3845882122846,Gonepteryx rhamni,male
lprior,-7.72088546734737,-7.720271071243766,0.028179146343934716,0.028203264319899512,-7.76736891072165,-7.674651974477377,1.000646928854556,3838.050397516456,2924.706615185534,Gonepteryx rhamni,male
lp__,-398.88704041159724,-398.5418274045454,1.6130260210099148,1.3918222610814002,-402.098184743199,-396.904604326058,1.0001614674647066,2067.6063778658768,2482.218847712733,Gonepteryx rhamni,male
b_Intercept,-44.16193790836995,-44.274431282038705,9.002004219900707,9.076204266284883,-58.79952993757173,-29.31404941071614,1.000989069520558,4318.609247581308,2982.675834300651,Thymelicus lineola,female
b_Year,0.008228395928324495,0.008203210561619151,0.002454392641368447,0.0024450088119500925,0.004081908894505638,0.012227442467816164,1.0016981711111717,5084.021061491575,3479.7369162057116,Thymelicus lineola,female
b_Temp,-0.04115121193434359,-0.04174794545692703,0.08150611479489597,0.08025432780620906,-0.1722063939626353,0.09122615698392642,1.0002297912628457,4668.715498765492,2879.432089742345,Thymelicus lineola,female
b_Latitude,0.7949693761153436,0.7937907648495925,0.13730657561139248,0.13603978093426536,0.5639532613275511,1.0241203066583835,1.001180038971857,3927.7955154537103,2755.6278274606093,Thymelicus lineola,female
sigma,0.8399821509055643,0.838375656298205,0.04011498539165357,0.04029830818315933,0.7774368843763438,0.9084281979020904,1.0010158674796938,3863.1123582342907,3042.5665358998726,Thymelicus lineola,female
Intercept,12.451451729127486,12.450662663836024,0.053342662537345154,0.05406528011669287,12.364438033251648,12.538432487173216,1.001105248428284,3964.657087607267,2682.398501635558,Thymelicus lineola,female
lprior,-3.8924304969141077,-3.892089680985718,0.023500561208006997,0.023598309801761,-3.9315946646998166,-3.855371845347107,1.001362982324685,3902.8252692995343,2779.4329937348894,Thymelicus lineola,female
lp__,-301.8667783979177,-301.54282194754995,1.6316646754538275,1.4117061534119901,-305.061793860385,-299.90323042850156,1.0004941245765822,1670.1610177153168,2874.70757515553,Thymelicus lineola,female
b_Intercept,-3.918533172745338,-3.608802407499063,23.20121422489386,23.550641283727433,-41.73520276063797,34.58784560146647,1.000386543034037,4374.892084169561,3194.129630254904,Euphydryas aurinia,undetermined
b_Year,-0.008077166298719483,-0.008071003054943168,0.006681135556006365,0.00666597559996247,-0.019199247933636275,0.0028554276703712106,1.0021486013780234,4298.360668035025,3033.5975777017206,Euphydryas aurinia,undetermined
b_Temp,-0.03552674498731939,-0.03483195145809872,0.17929163839826404,0.17755661511622944,-0.3376955433319946,0.2589484627509554,1.0014603206231036,4088.237297680347,3326.774473274224,Euphydryas aurinia,undetermined
b_Latitude,0.7619424913242098,0.758943144892793,0.35054245313777066,0.35385101537724034,0.1739467903254618,1.3329005913231533,1.0005890908494572,4386.883603412903,3166.2016362355103,Euphydryas aurinia,undetermined
sigma,1.9702923034074418,1.968052293426822,0.09254005131404544,0.0952153753896132,1.82274909610172,2.125882548989696,1.0008110085357624,4916.637911557982,2932.064086992241,Euphydryas aurinia,undetermined
Intercept,19.1014989891888,19.10012693589596,0.1271077307942439,0.12631396073169895,18.895509677529734,19.31041715331701,1.0005364301526614,4827.921551550414,3052.7464752737233,Euphydryas aurinia,undetermined
lprior,-4.70682101295041,-4.704180370910055,0.06546926524828407,0.06598855548731826,-4.8197412109335245,-4.604128753593207,1.0017159813279386,4800.129795463856,3165.3797969420607,Euphydryas aurinia,undetermined
lp__,-515.1023846453297,-514.7995903684916,1.56967520934662,1.456999900438156,-518.0849051994259,-513.1345931728284,1.000875410686832,2163.4512485393857,2749.5074448307228,Euphydryas aurinia,undetermined
b_Intercept,-8.8775010505402,-8.666136666307862,12.183581547457639,12.112390420840722,-28.93895679796314,11.39235687770588,1.0048528026763413,3870.3005475841896,2945.139585497655,Pyrgus malvae,undetermined
b_Year,0.004810979088102565,0.0047869934791070715,0.004015027961893438,0.0040585645212758955,-0.0017097992078952038,0.011438291133300797,1.0005080233230002,5014.478411382634,3399.3246360942835,Pyrgus malvae,undetermined
b_Temp,0.010520820810959343,0.010440676717939586,0.09742695165663053,0.09652205281343118,-0.14857019055664247,0.17104202425640586,1.0025181147466071,3935.604892000611,2730.6883335421,Pyrgus malvae,undetermined
b_Latitude,0.20013917413158724,0.198726983412269,0.17074135292733938,0.16766644014786508,-0.08247240147926431,0.4813627735729863,1.0015590467000137,3862.8136279402343,2928.6796104013392,Pyrgus malvae,undetermined
sigma,1.1696347445564161,1.1673976442554341,0.053936349886940176,0.05279176353456309,1.0852852957062307,1.2621238222942865,1.001465158624623,4427.868582301242,2746.0611870616285,Pyrgus malvae,undetermined
Intercept,10.773534842271662,10.774267035267734,0.07420106458206929,0.07472579072479615,10.653037984998377,10.895859254763673,1.0010213458156285,3907.469569885478,2812.7134473696055,Pyrgus malvae,undetermined
lprior,-4.71308936696223,-4.712316917895312,0.03707741508240356,0.0374298498315225,-4.775822390856229,-4.654212262605713,1.0008625337591046,4023.328545633351,2611.0305397469415,Pyrgus malvae,undetermined
lp__,-391.2937007926069,-390.97303653927156,1.5716074953504917,1.3738316209714372,-394.2706275504145,-389.38990728570843,1.0030386196836305,2050.9004512597135,2803.497170789729,Pyrgus malvae,undetermined
b_Intercept,-3.8437361871267024,-4.153432178029863,17.49669591584747,17.18637213273686,-32.25643711256081,24.688659284746368,1.0009963669080164,4699.91029493271,2848.926927883767,Euphydryas aurinia,female
b_Year,-0.0024160801255214952,-0.0023737797850425795,0.004963363690455132,0.004887403676793186,-0.010419192555347744,0.005855155642014547,0.999536866726815,5315.632489240182,2890.9150123586064,Euphydryas aurinia,female
b_Temp,-0.09720123622220606,-0.09718227943692123,0.13529013727422803,0.13256763375001832,-0.316671866644993,0.12477231279884596,1.001510692359331,4638.838522254752,2896.754352508122,Euphydryas aurinia,female
b_Latitude,0.581908304674116,0.5843843869969114,0.250960430868544,0.25398170778798596,0.17348925640812599,0.9874700345599283,1.0017347100553036,4562.234393045651,2953.7235288673032,Euphydryas aurinia,female
sigma,1.728347293767826,1.7267392457965607,0.07684686311218965,0.07726870549264701,1.607660465853208,1.8568568922585569,1.001130480582265,4916.922178157546,2739.3174976784817,Euphydryas aurinia,female
Intercept,20.4214524223851,20.41983203941225,0.11023466552963447,0.11072152202993038,20.23755269813362,20.600610482030067,1.0015300083453362,4478.403425061747,2915.8923046348586,Euphydryas aurinia,female
lprior,-5.232653389626019,-5.231722686723558,0.05530676909648112,0.05575286739612984,-5.325093151746441,-5.143207516830834,1.001416197635772,4505.427609574473,3439.8995113873934,Euphydryas aurinia,female
lp__,-490.09099717191424,-489.7627838685711,1.6164937089564735,1.3792669751448317,-493.2198213206209,-488.15085192919213,1.0015442746016219,1878.0208918984745,2464.061353805467,Euphydryas aurinia,female
b_Intercept,5.578519503984517,5.611295884238713,10.867609918483478,11.084801022614359,-12.014025499283584,23.29655028820655,1.0002214449550386,5164.52133442591,3414.464008087249,Callophrys rubi,female
b_Year,0.0038034528216936633,0.0038002187897781176,0.0039000854964963395,0.0038825465167082857,-0.002724975319935916,0.01006934576204195,1.001109697475851,5997.936915082066,3248.6846234156133,Callophrys rubi,female
b_Temp,-0.08682244259000131,-0.08822372361795232,0.10231759578733803,0.09874843933644295,-0.2545004783811477,0.0814012490082918,1.0005373741996504,3988.5617420905874,3077.4278948040405,Callophrys rubi,female
b_Latitude,0.022012626327108577,0.024316069606828087,0.1610997024936853,0.1642002526009264,-0.23877800304328745,0.28482787944643334,1.0000335877745492,4194.378239412331,3209.455991703231,Callophrys rubi,female
sigma,1.2198885527819674,1.2180398936246695,0.05506221011643857,0.05390812381395891,1.1327870278123084,1.311302609079403,1.0028259388166059,3920.032245802505,2749.5200324161797,Callophrys rubi,female
Intercept,13.317944647353517,13.317615834033186,0.07567525089172836,0.07453330255719968,13.193424463706325,13.442321843367104,1.0010284757422736,4260.216622676153,3318.8417698944454,Callophrys rubi,female
lprior,-3.640646856913858,-3.6404185286837683,0.029333847935216765,0.02928027908790927,-3.6900681547941656,-3.593929846340966,1.0004489294166379,4347.32292311074,3210.9173263246407,Callophrys rubi,female
lp__,-415.452598100154,-415.0903079505258,1.6557216107361863,1.427532178710177,-418.64695412139326,-413.49079379371796,1.000698393422115,1828.14351197685,2041.8979874111783,Callophrys rubi,female
b_Intercept,11.592515186112644,11.562944577371523,8.410588222013,8.481550260200056,-2.2499980269147266,25.343218133716434,1.0019348644200758,5084.401123785986,3238.762676096834,Hesperia comma,female
b_Year,-0.0012998203704813294,-0.0013247654267563179,0.0025031753865397974,0.0024656658601993264,-0.00539794380672305,0.0027994920937824863,1.0013753364504476,5625.777530082388,3531.763247129284,Hesperia comma,female
b_Temp,-0.02363190713895492,-0.02320335144532081,0.08350850292919958,0.08347785583777191,-0.15840713572656176,0.11397447135746182,0.9999204620061901,4582.563448594879,2865.997344009721,Hesperia comma,female
b_Latitude,0.10022872777464387,0.09995036076471621,0.13421339467457488,0.1342190666053176,-0.11903495013242278,0.3179718088709107,1.0031542342369077,4577.694644880248,2963.8405937528773,Hesperia comma,female
sigma,0.82306911333268,0.8224253716426595,0.03551644764106351,0.035589620737247904,0.7663894233204717,0.8818732199740663,1.001416007019892,4199.529723940872,2654.4844965174557,Hesperia comma,female
Intercept,14.04038039101818,14.04072657298724,0.0522961058664033,0.05157414311963376,13.952914245581939,14.124887047364036,1.0009512898724648,5144.818346531066,2930.3476159419915,Hesperia comma,female
lprior,-3.3510805840931677,-3.350685652204071,0.013406204756127136,0.013022667796225866,-3.3737335749448025,-3.329983232373229,1.0028285179919048,4997.46979890497,2758.9598439799165,Hesperia comma,female
lp__,-315.21278673751056,-314.8546769716985,1.6064676189100564,1.4427177945131815,-318.28586977580966,-313.2598104233706,1.0015354360003899,1716.7667002165626,2502.608326407223,Hesperia comma,female
b_Intercept,-4.690281066842574,-5.022061046399571,17.86501034459748,17.816268737368183,-33.82441386848519,24.69896833627074,1.0001973506675965,5631.021476805846,3235.7817593516424,Limenitis camilla,female
b_Year,0.007553510615153411,0.007521308278076721,0.007448483907543694,0.007677588724458857,-0.004890944594203588,0.019557384515665792,0.9995658664582522,4031.8834598143376,3518.8663312521912,Limenitis camilla,female
b_Temp,0.1796163575325003,0.18212405084530717,0.16076885940739008,0.16092574728632622,-0.08643912935396011,0.44021195450727785,1.0001770871391356,4676.717706534759,3230.492017788643,Limenitis camilla,female
b_Latitude,0.30349468092436716,0.3060000780666563,0.3640761333198209,0.3596882105990035,-0.305641269748678,0.8967543196465678,1.0012014416321429,4244.230527734869,3015.407527286055,Limenitis camilla,female
