variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail,Sp
Intercept,1.477565350059334,1.8383787620231389,3.2812028770881194,3.100604939131137,-4.3853447806823835,6.349575165327374,1.1121686159901194,46.94205592690579,18.471469527139458,Polyommatus coridon
lprior,-3.887880869079242,-3.537374899856136,0.88079448157297,0.5562138067946989,-5.746035931173143,-3.145225162468457,1.1087750962346425,46.569153124710354,18.471469527139458,Polyommatus coridon
lp__,578.5064757023941,578.8333487067473,1.8566913762724244,1.6988971677617162,575.0108587688624,580.8700612498164,1.032013633559984,182.2723948283942,466.3807346120367,Polyommatus coridon
b_Intercept,9.419709062653228,9.451829651945369,12.747980739429078,12.793224760101177,-11.703366991644918,30.227657291355115,1.000091293735986,3151.902144117777,3176.727163217983,Plebejus argus
b_YearRescale,0.10767906244114803,0.10735133576584983,0.03458184275278967,0.03395434503429844,0.05006063497503736,0.16365831276749207,1.0009374180665949,2604.280155692212,2992.7468507192516,Plebejus argus
b_Wilson_LateTemp,0.011341625009818494,0.011355512315338337,0.0036712255165078887,0.003618723839307554,0.005223381378467323,0.01739149328885609,1.000780169679348,3277.8059344097633,3225.8824319287824,Plebejus argus
b_Latitude,-0.1419774710195585,-0.14198002641741492,0.24974287764478154,0.2508557264382411,-0.5499841237656143,0.2711865315201756,1.000049854912163,3164.9336431578895,3176.727163217983,Plebejus argus
b_Sexmale,0.04042159716331795,0.040487299144274874,0.006080342748267721,0.006293185990644486,0.03029301806811874,0.05025732514611787,1.0003277090637157,4784.919597948025,3064.8019415655585,Plebejus argus
sigma,0.05675547907405236,0.05665303263057923,0.0020168338286395476,0.0020440796425057494,0.053615600059666015,0.06020603464966543,1.002943144089081,4499.66385288187,3085.3000578457873,Plebejus argus
Intercept,2.4953834301777316,2.4954119608253214,0.002797759847575032,0.0027855830907670557,2.4908209439326616,2.4999693327223294,1.0006296502007095,5870.821606093745,3039.2694288594894,Plebejus argus
lprior,-3.146017743603493,-3.146014330122844,1.2464160949897228e-4,1.2449586884947473e-4,-3.1462261902841884,-3.1458159465944138,1.0010345745615452,5795.285314948447,3218.0968947034685,Plebejus argus
lp__,589.5152670019934,589.8191537135518,1.7193701389195415,1.5808010060600057,586.2676507759317,591.7031698836266,1.0016880393265497,1965.6435764717078,2282.8673605713147,Plebejus argus
b_Intercept,2.4382289393091265,2.4416051942164962,0.3384633486193143,0.33043083751260915,1.8677499521618872,2.995369124399005,1.0012527666368043,4054.6950712782027,2649.041472738562,Hesperia comma
b_YearRescale,-0.008281402837994296,-0.008469032068562574,0.013689554466700104,0.01367788680856424,-0.030723026558566645,0.014811951446619894,1.000684239357648,4312.269983875133,2917.08978934704,Hesperia comma
b_Wilson_LateTemp,0.01161043461795721,0.011599495002969074,0.0027054296469301285,0.0027014527667473527,0.007176053094043778,0.016092419982599686,0.9998581608985164,5244.391096018992,3189.6067119562204,Hesperia comma
b_Latitude,9.334975715142809e-4,8.473655284835084e-4,0.006582630218449126,0.006508154424490878,-0.009862033859350038,0.012139479223825779,1.0012850392059838,4048.589481153721,2607.82552302938,Hesperia comma
b_Sexmale,-0.0953494117402061,-0.09540727745247318,0.005462014200509085,0.005512540023846616,-0.1043969125047672,-0.08627833538193985,1.0004388290408228,4576.740336436915,2771.895210238449,Hesperia comma
sigma,0.054091349496834626,0.053987741087259164,0.0019376056612503984,0.001958685560955574,0.05101461229808817,0.05736430774694093,1.0011197387698467,4493.518527246832,2853.6589702420074,Hesperia comma
Intercept,2.591663519907568,2.591656503375551,0.002729698257613414,0.0027121914717059214,2.5871730679888105,2.5961934434836276,0.9997121808149245,5794.6955108100265,3254.712827108643,Hesperia comma
lprior,-3.142776777518978,-3.1427747477726267,6.684329346201501e-5,6.65216653711579e-5,-3.1428891372680665,-3.142667642659458,1.0000737081038409,5747.347977096325,3367.8049087262707,Hesperia comma
lp__,598.5175001607093,598.8084998920897,1.7079092417763535,1.6071221699168416,595.3271312098205,600.7349765383549,1.001026639044689,1836.9044900734352,2711.2849517578848,Hesperia comma
b_Intercept,3.5085785467927675,3.50833321498114,0.39336043101538753,0.4017638337114972,2.866960121946835,4.145326974301427,0.9996977216697527,5199.949605987417,3333.549491749247,Aglais io
b_YearRescale,-0.018506036787921253,-0.018745635591935886,0.019808696910619965,0.019659735227555673,-0.05092052083042392,0.014211804006784118,1.0004924458996782,4225.762013947352,2963.67866577865,Aglais io
b_Wilson_LateTemp,0.005745333521775162,0.005649727580347688,0.004403105452047579,0.004367344016682807,-0.0013699641000929086,0.013008392933131059,1.0021952299550092,5867.110641985109,3085.7583078109606,Aglais io
b_Latitude,-0.004996671964591212,-0.005042247255029041,0.007394548122166184,0.0076331308460193615,-0.017039660537646967,0.00701505016284014,0.9998136162290153,5272.234095295864,3582.8623758486747,Aglais io
b_Sexmale,-0.040839300008796646,-0.04077929873677848,0.02310885220232732,0.023023018225398324,-0.07785965096839474,-0.0029922355434574594,1.0004466266502334,4414.626237600694,2994.583895762944,Aglais io
sigma,0.07298109744514207,0.0728382190460155,0.002828478201643227,0.0028527052942215994,0.06858912704167765,0.0778227688668205,1.0012686745210553,4370.015600362849,3068.316196154492,Aglais io
Intercept,3.3084954273551124,3.308503614137363,0.00401604710137028,0.003988791779730118,3.301883345010018,3.3151478093697477,1.0018405295036295,5832.119736793237,3178.205176587836,Aglais io
lprior,-3.180892713995965,-3.1808957531050313,5.136495002702089e-4,5.072513800584255e-4,-3.181739750826611,-3.180044903873836,1.001921590934785,5792.397101171432,3082.504942763847,Aglais io
lp__,397.48360680747885,397.80958905925723,1.7403964857402205,1.603477798096431,394.2363862631986,399.6757679326215,1.0007129341413576,1975.535569197829,2398.251771772651,Aglais io
b_Intercept,4.585826301169624,4.675334132809841,3.1770263621734505,3.118314302021706,-0.6754166579966242,9.906435575021671,1.003504342183172,5164.191822035616,2720.696389848496,Melitaea cinxia
b_YearRescale,0.07876336508659033,0.07869667752662035,0.014708263599156595,0.01521257176236362,0.05499759150364405,0.10286422491815142,1.0021000332402625,5490.499056648426,2869.092601888365,Melitaea cinxia
b_Wilson_LateTemp,0.0025634861900559244,0.0025422970645745304,0.0029280817400991694,0.0029620620309157466,-0.0021722098717298468,0.007363989875434869,0.9995973475338173,5278.8471932616585,3426.189060779387,Melitaea cinxia
b_Latitude,-0.03405462382405579,-0.035516611636136994,0.06279608502810778,0.06166764884483518,-0.13900535270845119,0.0703542133253659,1.00357230623992,5160.955458482385,2740.29425242966,Melitaea cinxia
b_Sexmale,-0.0638666758388413,-0.06371159782698138,0.008042635328406813,0.008222892912673434,-0.07731849662468772,-0.05086570859495777,1.0016057505391398,5550.271441494821,3117.752094629316,Melitaea cinxia
sigma,0.07068688236982212,0.07058322114972583,0.0027588376241025336,0.002834768775156163,0.06631402601323991,0.07529142709861172,1.0022144506457884,5002.662228324875,3084.2699748022956,Melitaea cinxia
Intercept,2.953994348722146,2.9540017344916123,0.003873127578446501,0.0039009598292610273,2.9477756608555428,2.960387993721943,1.0011161076375374,6125.0706569707245,2938.3533055579387,Melitaea cinxia
lprior,-3.148616869285666,-3.148612107914567,2.1308545940813419e-4,2.1881253726578062e-4,-3.148973616188126,-3.148273553646276,1.0020414880442445,6139.799849314856,3280.7450199998398,Melitaea cinxia
lp__,393.6185944421654,393.95332501715416,1.7298359168572581,1.5393404945330997,390.2897888657336,395.7804598380576,1.001117501790924,1937.2268355796123,2789.1583261012415,Melitaea cinxia
b_Intercept,3.438558969632339,3.441515176538656,0.3224153407877597,0.3164368414386771,2.9030870782521654,3.96888270620644,1.0007605116531597,4434.079828680285,2895.341116694967,Gonepteryx rhamni
b_YearRescale,0.002893156161714831,0.0030780327074154,0.014441584196303009,0.014419748692370352,-0.0214871245459156,0.025757755062147145,0.9999303768994925,4121.9442273934665,2750.529548789645,Gonepteryx rhamni
b_Wilson_LateTemp,-8.589443358813527e-4,-7.82969112317151e-4,0.003702078971267763,0.003684982423979592,-0.006989280147767963,0.0051132940307045075,1.0012341395539741,4672.443995292103,2919.045409613637,Gonepteryx rhamni
b_Latitude,-0.001983816075202532,-0.0020966218274439505,0.006143271593084268,0.0060218010824516915,-0.012064377062068234,0.008310743464074002,1.0010784242540363,4466.499792572724,2787.4086279466874,Gonepteryx rhamni
b_Sexmale,-0.012382038757757114,-0.012374580139754024,0.004834352939665919,0.004755336578280523,-0.02031425786781185,-0.00435253658708165,1.0037042287509224,4734.258713628171,2772.987490302315,Gonepteryx rhamni
sigma,0.03868707989924591,0.03861344207036296,0.0017235932566517062,0.0016296085433884515,0.035972416373476056,0.041653130431310845,1.000482065077968,4040.7173473079074,2867.2701458182673,Gonepteryx rhamni
Intercept,3.3214233902394734,3.3214327656594964,0.0023975340547492917,0.002408108904937146,3.317421246058876,3.325390828071716,1.0006461971517668,5063.195966505141,3098.9698090096226,Gonepteryx rhamni
lprior,-3.1821452238797274,-3.182145841328974,3.1234202950586846e-4,3.1613347552891704e-4,-3.182663793314663,-3.181627655095409,1.000597900291593,5096.741761169447,3038.9236646344348,Gonepteryx rhamni
lp__,456.3743768197124,456.70780070841045,1.7323908988551437,1.6035224487052628,453.16725014977385,458.585733386677,1.0036017340056853,1755.3514309795332,2726.4320587913603,Gonepteryx rhamni
b_Intercept,3.0279670391295053,3.0265226323890477,0.32313293713324065,0.31669458137144996,2.4991400371949526,3.5647470964889822,1.001642294853125,5298.146922423654,2706.7721734403817,Favonius quercus
b_YearRescale,0.015925819487789913,0.015806910773396063,0.01751422947472309,0.017500688581903356,-0.013308847158178946,0.044825812766762174,1.0000006401819752,4744.920081922047,3324.822493658044,Favonius quercus
b_Wilson_LateTemp,0.0010793070460099047,0.001085665759555493,0.003356833770934717,0.003433857031135086,-0.00437429195612976,0.0065088990966292596,1.000839630004961,5513.179568830577,3140.093130384375,Favonius quercus
b_Latitude,-0.006213914713812561,-0.006192783708828404,0.006106326850329031,0.006128946948763065,-0.0163989074787987,0.003784037291302172,1.0020886445511932,5351.369446404859,2747.07290332663,Favonius quercus
b_Sexmale,0.028325768302463347,0.028365603139133964,0.007589069761756105,0.007792967374861202,0.015727613636426,0.04072259529339796,0.9999934357021848,5673.701366500216,2942.001003486074,Favonius quercus
sigma,0.057902400762588464,0.057802341021448614,0.0027079528915046384,0.0026629288264034922,0.05364713592016551,0.0625351614259194,1.0007785445989885,4391.323710978144,3064.2978319572703,Favonius quercus
Intercept,2.7545976491521684,2.7545721956659053,0.0037035222457286496,0.0036863936488667672,2.748562673348224,2.7606432080247147,1.0023595872830477,5438.93495044065,3033.757538668677,Favonius quercus
lprior,-3.141889751820348,-3.1418866467291267,5.406216716522627e-5,5.41186816376674e-5,-3.1419810200905944,-3.141807629451632,1.0000105028749553,5290.885385495347,3085.624844119151,Favonius quercus
lp__,345.1276200408021,345.4934248254499,1.7704279433331944,1.6112599459796024,341.8907880009131,347.3012064083813,1.0024830343840307,2327.038786050313,2780.914555281318,Favonius quercus
b_Intercept,3.6500773106024913,3.645187950051741,0.6193929406217785,0.6154646786950198,2.6385648978859337,4.661962673160984,1.0010964821709618,3174.8627636035476,2780.84077120265,Apatura iris
b_YearRescale,-0.031344380653918466,-0.031364269714756435,0.03190435251249813,0.030032082567601853,-0.08452154986603322,0.020576653552850092,1.0009920321749917,3290.1551602611075,2857.2490763326564,Apatura iris
b_Wilson_LateTemp,0.009754560982480981,0.009761569341464478,0.0029521834550255786,0.002901451514333718,0.004893627586481341,0.0145303277154493,1.0005450129795574,3173.2840425990903,3134.779858053318,Apatura iris
b_Latitude,-0.0031687231672046894,-0.0031005327634529532,0.012064584713598406,0.011935216659939244,-0.022939458366431784,0.016882776100658983,1.0009190134622377,3221.2449335189517,2852.0845959986436,Apatura iris
b_Sexmale,-0.013107605330360615,-0.013175161159113139,0.019508466691086898,0.019443636580394844,-0.04495496186696481,0.019081291576830795,1.0002868177263258,2784.0845875707378,2637.182366548813,Apatura iris
sigma,0.0571745509903045,0.05693411172898018,0.0046946169287753635,0.004682168817371438,0.05000618174512363,0.0653288566372172,1.0007126843766183,3572.113999426737,2903.3250759184025,Apatura iris
Intercept,3.5264694136284667,3.5264862533994137,0.006307327585951422,0.006277354243463375,3.5158391805777707,3.536994452157394,0.9997641543826791,4549.276617135944,3062.5355335575846,Apatura iris
lprior,-3.2131299113614076,-3.213127255115812,0.0010753572496136927,0.0010712091457092325,-3.2149357175362536,-3.2113403961218974,0.9996420241040519,4554.169723955826,3144.1414141372293,Apatura iris
lp__,113.15523709589112,113.47940912398388,1.780765449007899,1.6207730387410777,109.75148855934236,115.43230942856434,1.0006337016411535,1779.3110127763607,2677.211887729241,Apatura iris
b_Intercept,3.5174441482813696,3.521336859235422,0.6504165573365884,0.6487642536180432,2.462408965361823,4.594718439593727,1.0007399863805506,3293.2719090321507,2704.20741562923,Thecla betulae
b_YearRescale,0.09950751493167888,0.09935750354883377,0.05909802460774428,0.060065334562817874,0.0035813331289005815,0.1957814598610641,0.9997304123243805,3534.061917117611,3068.077906642152,Thecla betulae
b_Wilson_LateTemp,0.006054939178917686,0.006005981662907016,0.008172717600224774,0.00834367644608612,-0.007223472302981053,0.01938165902844431,1.0018398769944823,2396.1279911876904,2943.6598820708573,Thecla betulae
b_Latitude,-0.017302342808338183,-0.01734501343836944,0.011588770584129462,0.011316590638408515,-0.03669484695765119,0.0015056672342113073,1.0006809071810447,3866.9029295394666,2674.8137648863917,Thecla betulae
b_Sexmale,0.0025157505487490186,0.0022534627732920054,0.0201163193751783,0.019855094570028826,-0.0308107343715284,0.035294551623025916,1.0018528088527465,2569.3941493967477,2876.3844793032026,Thecla betulae
sigma,0.05746924419423876,0.05709761378639059,0.00478084373730084,0.0045407217754854295,0.05026021251368134,0.06588035925750707,1.000879174678045,3928.7682636725553,2955.5816561590714,Thecla betulae
Intercept,2.827391564241732,2.827406398831717,0.0063977578934496316,0.006452935848538395,2.816914592806894,2.837672957358829,1.0008725991881051,4794.112061773322,2850.475390766418,Thecla betulae
lprior,-3.1433013337037283,-3.143295128928722,1.837296197237715e-4,1.8809793866519174e-4,-3.143615020529292,-3.1430103661127347,1.0016671879598382,4467.923071843494,2825.504501308591,Thecla betulae
lp__,111.2549694308086,111.56648170881532,1.7528043294615474,1.5670365326523144,107.94850870283946,113.50195903731822,1.000255083487117,1831.1693334606582,2754.350432578616,Thecla betulae
